time,x,y,z,yaw_deg,target_x,target_y,speed_cmd,steering_cmd,turn_mode,wheel_omega,steer_left_deg,steer_right_deg
10.150000000000913,5.974492997561338,-0.4192947228787265,0.06275190827816694,-7.611253071955684,6.6,-0.1,0.45,0.8768925637679461,0.0,1.8750000000000002,29.87718863260272,20.76616886997909
10.200000000000975,5.997324431346053,-0.4191599427747519,0.06295559953314471,-7.1143921816349645,6.6,-0.1,0.45,0.8861465119204371,0.0,1.8750000000000002,30.25008579202857,20.954581962029582
10.250000000001036,6.019485872091105,-0.41775635912520276,0.06302649056827392,-6.616112200852322,6.6,-0.1,0.45,0.8935615124372343,0.0,1.8750000000000002,30.54963244514664,21.105225944502525
10.300000000001097,6.040970594305699,-0.4151016220365967,0.06302694489447361,-6.1170882968564,6.6,-0.1,0.45,0.899004601901018,0.0,1.8750000000000002,30.76994073997308,21.215624576362494
10.350000000001158,6.0617149189372865,-0.41124197686878483,0.06290749918841385,-5.618115557776565,6.6,-0.1,0.45,0.9023088059501595,0.0,1.8750000000000002,30.903850870434262,21.282566209760283
10.400000000001219,6.081687076531683,-0.40626510085844203,0.06275930637346412,-5.1244712332121125,6.6,-0.1,0.45,0.9035287870887643,0.0,1.8750000000000002,30.953326164569226,21.307268124303036
10.45000000000128,6.101547275404019,-0.401093710404367,0.0627762803937628,-4.629285244655471,6.6,-0.1,0.45,0.9050570060683425,0.0,1.8750000000000002,31.015326730694465,21.33820029261726
10.500000000001341,6.121612912017396,-0.39610561317878595,0.06278902742748942,-4.132521401219944,6.6,-0.1,0.45,0.9082038891619106,0.0,1.8750000000000002,31.143084428914023,21.4018572838247
10.550000000001402,6.141931770717075,-0.39118773025961917,0.06278631657910246,-3.6354189443589195,6.6,-0.1,0.45,0.9130053736077635,0.0,1.8750000000000002,31.33824104692392,21.49888630216625
10.600000000001463,6.162494457424493,-0.3862830702451934,0.06281674964211025,-3.137853992090928,6.6,-0.1,0.45,0.9195073255698207,0.0,1.8750000000000002,31.602943907469765,21.630090611661856
10.650000000001524,6.183212462796089,-0.38146283271944914,0.06279346659315628,-2.6345243266478398,6.6,-0.1,0.45,0.9278317474852895,0.0,1.8750000000000002,31.942558323142116,21.797757916533254
10.700000000001586,6.204102142379144,-0.3767024041398057,0.06278987542705639,-2.1215727580737767,6.6,-0.1,0.45,0.9380828379801179,0.0,1.8750000000000002,32.361867548951494,22.003753695302866
10.750000000001647,6.225204795281459,-0.371929485843125,0.06280450610343853,-1.6022103191458716,6.6,-0.1,0.45,0.9505225926562945,0.0,1.8750000000000002,32.87229461249104,22.253032017951025
10.800000000001708,6.246395897458455,-0.3672432502470264,0.06279541522605335,-1.0806540585643265,7.9,0.6,0.45,0.7948605673426704,0.0,1.8750000000000002,31.771163219634623,21.713233444350656
10.850000000001769,6.267388218685376,-0.3629771948852759,0.06277225669136446,-0.5956867260260176,7.9,0.6,0.45,0.787865832719299,0.0,1.8750000000000002,27.469585259472026,19.52484470776235
10.90000000000183,6.288614444948317,-0.3588659503841208,0.06272941812563626,-0.141287340383118,7.9,0.6,0.45,0.781952880218867,0.0,1.8750000000000002,26.114248193565157,18.80570938901665
10.950000000001891,6.310207763717354,-0.35478499120223145,0.06273360938849507,0.2823233767115413,7.9,0.6,0.45,0.7771147355821934,0.0,1.8750000000000002,25.925661858665666,18.704403944549217
11.000000000001952,6.332107461665477,-0.3507269179144547,0.06269142923320752,0.692931000091308,7.9,0.6,0.45,0.7728908064129227,0.0,1.8750000000000002,25.761276319441983,18.61584388505643
11.050000000002013,6.354167260516737,-0.3467722367990267,0.06272080809127202,1.1078598145554477,7.9,0.6,0.45,0.7688325313094199,0.0,1.8750000000000002,25.603566055003288,18.530654937944593
11.100000000002074,6.376494467868336,-0.3427904113350974,0.0627449227786569,1.5158515309976224,7.9,0.6,0.45,0.76518371109019,0.0,1.8750000000000002,25.46195944176226,18.453975264721027
11.150000000002136,6.398960962295891,-0.33907137411321026,0.06270102646535329,1.9274630314194015,7.9,0.6,0.45,0.7618591687874884,0.0,1.8750000000000002,25.333096113135966,18.38403926304229
11.200000000002197,6.421702234800341,-0.33545207157998475,0.06269171239936139,2.33745626589055,7.9,0.6,0.9,0.7589293336930458,0.0,1.9099999999999995,25.219657632511513,18.322350096897875
11.250000000002258,6.446039596666558,-0.33097415564329397,0.06268474575812485,2.7860691328984712,7.9,0.6,0.9,0.7553554382062825,0.0,2.1600000000000024,25.081441747937415,18.247028183095242
11.300000000002319,6.471770425517296,-0.3247854949097853,0.06268872864994071,3.2867109569520476,7.9,0.6,0.9,0.7500826873372319,0.0,2.410000000000021,24.877845881572508,18.1357573129562
11.35000000000238,6.49949210289588,-0.31664190675505494,0.06268636731695318,3.830139326549253,7.9,0.6,0.9,0.743466651851104,0.0,2.6600000000000397,24.62292530540404,17.995893840734546
11.400000000002441,6.529523068693493,-0.307130025355787,0.06268348718454629,4.422039878901738,7.9,0.6,0.9,0.7359849983551386,0.0,2.9100000000000583,24.335383461172995,17.837399830128252
11.450000000002502,6.561488038361779,-0.2961588179265949,0.06280549593928555,5.043236974345487,7.9,0.6,0.9,0.7279050674257062,0.0,3.1600000000000774,24.025724254602363,17.66583341877987
11.500000000002563,6.596667944735242,-0.28394450063776533,0.0629579826911326,5.6968782534470295,7.9,0.6,0.9,0.7199934934604673,0.0,3.410000000000096,23.723403009508257,17.497437537334356
11.550000000002624,6.63762032505289,-0.2726893917903736,0.0626544167435166,6.3950544093534045,7.9,0.6,0.9,0.7152830042799235,0.0,3.6600000000001147,23.543821217428476,17.39698447384138
11.600000000002685,6.67974925087096,-0.25999752095344875,0.06265895376197278,7.171050163042132,7.9,0.6,0.9,0.7087594358814702,0.0,3.7500000000000004,23.295634872285923,17.257629070915687
11.650000000002747,6.7238361654322905,-0.2480092994413157,0.0626955300235259,7.829412680563303,7.9,0.6,0.9,0.7076768714209992,0.0,3.7500000000000004,23.254507382521474,17.234476676321552
11.700000000002808,6.767387025020815,-0.23502666276446413,0.06271967085242497,8.57558962042187,7.9,0.6,0.9,0.7041811734075586,0.0,3.7500000000000004,23.12181637322282,17.159663150401446
11.750000000002869,6.8113426937622785,-0.22142924199959418,0.06280059129364315,9.299658341961674,7.9,0.6,0.9,0.7019258321850673,0.0,3.7500000000000004,23.036299264230227,17.111352699454148
11.80000000000293,6.855309315946737,-0.20832116189486954,0.06264844232800389,10.04379348822109,7.9,0.6,0.9,0.7006865234596114,0.0,3.7500000000000004,22.98933840820942,17.084791891875636
11.850000000002991,6.899446748650448,-0.19483275639469483,0.06253534098791026,10.805742746375365,7.9,0.6,0.9,0.6999481271620266,0.0,3.7500000000000004,22.96136889258423,17.068961806684943
